#node	identifier	category	term ID	term description
ALPK1	9606.ENSP00000498374	DISEASES	DOID:0060085	Organ system benign neoplasm
ALPK1	9606.ENSP00000498374	DISEASES	DOID:0060121	Integumentary system benign neoplasm
ALPK1	9606.ENSP00000498374	DISEASES	DOID:0110012	Advanced sleep phase syndrome 2
ALPK1	9606.ENSP00000498374	DISEASES	DOID:1383	Sweat gland disease
ALPK1	9606.ENSP00000498374	DISEASES	DOID:14566	Disease of cellular proliferation
ALPK1	9606.ENSP00000498374	DISEASES	DOID:150	Disease of mental health
ALPK1	9606.ENSP00000498374	DISEASES	DOID:16	Integumentary system disease
ALPK1	9606.ENSP00000498374	DISEASES	DOID:2664	Sweat gland benign neoplasm
ALPK1	9606.ENSP00000498374	DISEASES	DOID:3165	Skin benign neoplasm
ALPK1	9606.ENSP00000498374	DISEASES	DOID:37	Skin disease
ALPK1	9606.ENSP00000498374	DISEASES	DOID:4	Disease
ALPK1	9606.ENSP00000498374	DISEASES	DOID:535	Sleep disorder
ALPK1	9606.ENSP00000498374	DISEASES	DOID:5444	Spiradenoma
ALPK1	9606.ENSP00000498374	DISEASES	DOID:5876	Apocrine sweat gland neoplasm
ALPK1	9606.ENSP00000498374	DISEASES	DOID:630	Genetic disease
ALPK1	9606.ENSP00000498374	DISEASES	DOID:7	Disease of anatomical entity
ALPK1	9606.ENSP00000498374	TISSUES	BTO:0000000	Tissues, cell types and enzyme sources
ALPK1	9606.ENSP00000498374	TISSUES	BTO:0000042	Animal
ALPK1	9606.ENSP00000498374	TISSUES	BTO:0000570	Hematopoietic system
ALPK1	9606.ENSP00000498374	TISSUES	BTO:0000753	Lymphoid tissue
ALPK1	9606.ENSP00000498374	TISSUES	BTO:0001281	Spleen
ALPK1	9606.ENSP00000498374	TISSUES	BTO:0001489	Whole body
ALPK1	9606.ENSP00000498374	TISSUES	BTO:0001491	Viscus
ALPK1	9606.ENSP00000498374	TISSUES	BTO:0005810	Immune system
ALPK1	9606.ENSP00000498374	COMPARTMENTS	GOCC:0000922	Spindle pole
ALPK1	9606.ENSP00000498374	COMPARTMENTS	GOCC:0005622	Intracellular
ALPK1	9606.ENSP00000498374	COMPARTMENTS	GOCC:0005737	Cytoplasm
ALPK1	9606.ENSP00000498374	COMPARTMENTS	GOCC:0005813	Centrosome
ALPK1	9606.ENSP00000498374	COMPARTMENTS	GOCC:0005815	Microtubule organizing center
ALPK1	9606.ENSP00000498374	COMPARTMENTS	GOCC:0005819	Spindle
ALPK1	9606.ENSP00000498374	COMPARTMENTS	GOCC:0005829	Cytosol
ALPK1	9606.ENSP00000498374	COMPARTMENTS	GOCC:0005856	Cytoskeleton
ALPK1	9606.ENSP00000498374	COMPARTMENTS	GOCC:0005929	Cilium
ALPK1	9606.ENSP00000498374	COMPARTMENTS	GOCC:0015630	Microtubule cytoskeleton
ALPK1	9606.ENSP00000498374	COMPARTMENTS	GOCC:0042995	Cell projection
ALPK1	9606.ENSP00000498374	COMPARTMENTS	GOCC:0043226	Organelle
ALPK1	9606.ENSP00000498374	COMPARTMENTS	GOCC:0043227	Membrane-bounded organelle
ALPK1	9606.ENSP00000498374	COMPARTMENTS	GOCC:0043228	Non-membrane-bounded organelle
ALPK1	9606.ENSP00000498374	COMPARTMENTS	GOCC:0043229	Intracellular organelle
ALPK1	9606.ENSP00000498374	COMPARTMENTS	GOCC:0043232	Intracellular non-membrane-bounded organelle
ALPK1	9606.ENSP00000498374	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
ALPK1	9606.ENSP00000498374	COMPARTMENTS	GOCC:0120025	Plasma membrane bounded cell projection
ALPK1	9606.ENSP00000498374	Monarch	EFO:0004302	Anthropometric measurement
ALPK1	9606.ENSP00000498374	Monarch	EFO:0004324	Body weights and measures
ALPK1	9606.ENSP00000498374	Monarch	EFO:0004339	Body height
ALPK1	9606.ENSP00000498374	Monarch	EFO:0004340	Body mass index
ALPK1	9606.ENSP00000498374	Monarch	EFO:0004557	Population measurement
ALPK1	9606.ENSP00000498374	Monarch	EFO:0004747	Protein measurement
ALPK1	9606.ENSP00000498374	Monarch	EFO:0007874	Gut microbiome measurement
ALPK1	9606.ENSP00000498374	Monarch	EFO:0007882	Microbiome measurement
ALPK1	9606.ENSP00000498374	Monarch	HP:0000118	Phenotypic abnormality
ALPK1	9606.ENSP00000498374	Monarch	HP:0000478	Abnormality of the eye
ALPK1	9606.ENSP00000498374	Monarch	HP:0000504	Abnormality of vision
ALPK1	9606.ENSP00000498374	Monarch	HP:0000505	Visual impairment
ALPK1	9606.ENSP00000498374	Monarch	HP:0000572	Visual loss
ALPK1	9606.ENSP00000498374	Monarch	HP:0000951	Abnormality of the skin
ALPK1	9606.ENSP00000498374	Monarch	HP:0000970	Anhidrosis
ALPK1	9606.ENSP00000498374	Monarch	HP:0001025	Urticaria
ALPK1	9606.ENSP00000498374	Monarch	HP:0001438	Abnormal abdomen morphology
ALPK1	9606.ENSP00000498374	Monarch	HP:0001574	Abnormality of the integument
ALPK1	9606.ENSP00000498374	Monarch	HP:0001626	Abnormality of the cardiovascular system
ALPK1	9606.ENSP00000498374	Monarch	HP:0001743	Abnormality of the spleen
ALPK1	9606.ENSP00000498374	Monarch	HP:0001744	Splenomegaly
ALPK1	9606.ENSP00000498374	Monarch	HP:0001871	Abnormality of blood and blood-forming tissues
ALPK1	9606.ENSP00000498374	Monarch	HP:0001876	Pancytopenia
ALPK1	9606.ENSP00000498374	Monarch	HP:0002012	Abnormality of the abdominal organs
ALPK1	9606.ENSP00000498374	Monarch	HP:0002597	Abnormality of the vasculature
ALPK1	9606.ENSP00000498374	Monarch	HP:0002715	Abnormality of the immune system
ALPK1	9606.ENSP00000498374	Monarch	HP:0003271	Visceromegaly
ALPK1	9606.ENSP00000498374	Monarch	HP:0005561	Abnormality of bone marrow cell morphology
ALPK1	9606.ENSP00000498374	Monarch	HP:0011121	Abnormality of skin morphology
ALPK1	9606.ENSP00000498374	Monarch	HP:0011276	Vascular skin abnormality
ALPK1	9606.ENSP00000498374	Monarch	HP:0011354	Generalized abnormality of skin
ALPK1	9606.ENSP00000498374	Monarch	HP:0012145	Abnormality of multiple cell lineages in the bone marrow
ALPK1	9606.ENSP00000498374	Monarch	HP:0012373	Abnormal eye physiology
ALPK1	9606.ENSP00000498374	Monarch	HP:0025031	Abnormality of the digestive system
ALPK1	9606.ENSP00000498374	Monarch	HP:0025276	Abnormality of skin adnexa physiology
ALPK1	9606.ENSP00000498374	Monarch	HP:0025408	Abnormal spleen morphology
ALPK1	9606.ENSP00000498374	Monarch	HP:0100763	Abnormality of the lymphatic system
ALPK1	9606.ENSP00000498374	UniProt Keywords	KW-0025	Alternative splicing
ALPK1	9606.ENSP00000498374	UniProt Keywords	KW-0391	Immunity
ALPK1	9606.ENSP00000498374	UniProt Keywords	KW-0399	Innate immunity
ALPK1	9606.ENSP00000498374	UniProt Keywords	KW-0418	Kinase
ALPK1	9606.ENSP00000498374	UniProt Keywords	KW-0723	Serine/threonine-protein kinase
ALPK1	9606.ENSP00000498374	UniProt Keywords	KW-0808	Transferase
ALPK1	9606.ENSP00000498374	UniProt Keywords	KW-0963	Cytoplasm
ALPK1	9606.ENSP00000498374	InterPro	IPR004166	MHCK/EF2 kinase
ALPK1	9606.ENSP00000498374	InterPro	IPR011009	Protein kinase-like domain superfamily
ALPK1	9606.ENSP00000498374	InterPro	IPR043529	Alpha-protein kinase 1
ALPK1	9606.ENSP00000498374	SMART	SM00811	Alpha-kinase family
BRD9	9606.ENSP00000419765	GO Process	GO:0006325	Chromatin organization
BRD9	9606.ENSP00000419765	GO Process	GO:0006338	Chromatin remodeling
BRD9	9606.ENSP00000419765	GO Process	GO:0006355	Regulation of transcription, DNA-templated
BRD9	9606.ENSP00000419765	GO Process	GO:0006357	Regulation of transcription by RNA polymerase II
BRD9	9606.ENSP00000419765	GO Process	GO:0006996	Organelle organization
BRD9	9606.ENSP00000419765	GO Process	GO:0008284	Positive regulation of cell population proliferation
BRD9	9606.ENSP00000419765	GO Process	GO:0009889	Regulation of biosynthetic process
BRD9	9606.ENSP00000419765	GO Process	GO:0009987	Cellular process
BRD9	9606.ENSP00000419765	GO Process	GO:0010468	Regulation of gene expression
BRD9	9606.ENSP00000419765	GO Process	GO:0010556	Regulation of macromolecule biosynthetic process
BRD9	9606.ENSP00000419765	GO Process	GO:0016043	Cellular component organization
BRD9	9606.ENSP00000419765	GO Process	GO:0019219	Regulation of nucleobase-containing compound metabolic process
BRD9	9606.ENSP00000419765	GO Process	GO:0019222	Regulation of metabolic process
BRD9	9606.ENSP00000419765	GO Process	GO:0031323	Regulation of cellular metabolic process
BRD9	9606.ENSP00000419765	GO Process	GO:0031326	Regulation of cellular biosynthetic process
BRD9	9606.ENSP00000419765	GO Process	GO:0042127	Regulation of cell population proliferation
BRD9	9606.ENSP00000419765	GO Process	GO:0045595	Regulation of cell differentiation
BRD9	9606.ENSP00000419765	GO Process	GO:0045596	Negative regulation of cell differentiation
BRD9	9606.ENSP00000419765	GO Process	GO:0048518	Positive regulation of biological process
BRD9	9606.ENSP00000419765	GO Process	GO:0048519	Negative regulation of biological process
BRD9	9606.ENSP00000419765	GO Process	GO:0048522	Positive regulation of cellular process
BRD9	9606.ENSP00000419765	GO Process	GO:0048523	Negative regulation of cellular process
BRD9	9606.ENSP00000419765	GO Process	GO:0050789	Regulation of biological process
BRD9	9606.ENSP00000419765	GO Process	GO:0050793	Regulation of developmental process
BRD9	9606.ENSP00000419765	GO Process	GO:0050794	Regulation of cellular process
BRD9	9606.ENSP00000419765	GO Process	GO:0051093	Negative regulation of developmental process
BRD9	9606.ENSP00000419765	GO Process	GO:0051094	Positive regulation of developmental process
BRD9	9606.ENSP00000419765	GO Process	GO:0051171	Regulation of nitrogen compound metabolic process
BRD9	9606.ENSP00000419765	GO Process	GO:0051239	Regulation of multicellular organismal process
BRD9	9606.ENSP00000419765	GO Process	GO:0051240	Positive regulation of multicellular organismal process
BRD9	9606.ENSP00000419765	GO Process	GO:0051252	Regulation of RNA metabolic process
BRD9	9606.ENSP00000419765	GO Process	GO:0051276	Chromosome organization
BRD9	9606.ENSP00000419765	GO Process	GO:0060255	Regulation of macromolecule metabolic process
BRD9	9606.ENSP00000419765	GO Process	GO:0065007	Biological regulation
BRD9	9606.ENSP00000419765	GO Process	GO:0071840	Cellular component organization or biogenesis
BRD9	9606.ENSP00000419765	GO Process	GO:0080090	Regulation of primary metabolic process
BRD9	9606.ENSP00000419765	GO Process	GO:1902459	Positive regulation of stem cell population maintenance
BRD9	9606.ENSP00000419765	GO Process	GO:1903506	Regulation of nucleic acid-templated transcription
BRD9	9606.ENSP00000419765	GO Process	GO:2000036	Regulation of stem cell population maintenance
BRD9	9606.ENSP00000419765	GO Process	GO:2001141	Regulation of RNA biosynthetic process
BRD9	9606.ENSP00000419765	GO Function	GO:0003676	Nucleic acid binding
BRD9	9606.ENSP00000419765	GO Function	GO:0005488	Binding
BRD9	9606.ENSP00000419765	GO Function	GO:0005515	Protein binding
BRD9	9606.ENSP00000419765	GO Function	GO:0042393	Histone binding
BRD9	9606.ENSP00000419765	GO Function	GO:0070577	Lysine-acetylated histone binding
BRD9	9606.ENSP00000419765	GO Function	GO:0097159	Organic cyclic compound binding
BRD9	9606.ENSP00000419765	GO Function	GO:0140030	Modification-dependent protein binding
BRD9	9606.ENSP00000419765	GO Function	GO:0140033	Acetylation-dependent protein binding
BRD9	9606.ENSP00000419765	GO Function	GO:1901363	Heterocyclic compound binding
BRD9	9606.ENSP00000419765	GO Component	GO:0000785	Chromatin
BRD9	9606.ENSP00000419765	GO Component	GO:0005622	Intracellular anatomical structure
BRD9	9606.ENSP00000419765	GO Component	GO:0005634	Nucleus
BRD9	9606.ENSP00000419765	GO Component	GO:0005654	Nucleoplasm
BRD9	9606.ENSP00000419765	GO Component	GO:0005694	Chromosome
BRD9	9606.ENSP00000419765	GO Component	GO:0016514	SWI/SNF complex
BRD9	9606.ENSP00000419765	GO Component	GO:0031974	Membrane-enclosed lumen
BRD9	9606.ENSP00000419765	GO Component	GO:0031981	Nuclear lumen
BRD9	9606.ENSP00000419765	GO Component	GO:0032991	Protein-containing complex
BRD9	9606.ENSP00000419765	GO Component	GO:0043226	Organelle
BRD9	9606.ENSP00000419765	GO Component	GO:0043227	Membrane-bounded organelle
BRD9	9606.ENSP00000419765	GO Component	GO:0043228	Non-membrane-bounded organelle
BRD9	9606.ENSP00000419765	GO Component	GO:0043229	Intracellular organelle
BRD9	9606.ENSP00000419765	GO Component	GO:0043231	Intracellular membrane-bounded organelle
BRD9	9606.ENSP00000419765	GO Component	GO:0043232	Intracellular non-membrane-bounded organelle
BRD9	9606.ENSP00000419765	GO Component	GO:0043233	Organelle lumen
BRD9	9606.ENSP00000419765	GO Component	GO:0044815	DNA packaging complex
BRD9	9606.ENSP00000419765	GO Component	GO:0070013	Intracellular organelle lumen
BRD9	9606.ENSP00000419765	GO Component	GO:0070603	SWI/SNF superfamily-type complex
BRD9	9606.ENSP00000419765	GO Component	GO:0110165	Cellular anatomical entity
BRD9	9606.ENSP00000419765	GO Component	GO:0140288	GBAF complex
BRD9	9606.ENSP00000419765	GO Component	GO:0140513	Nuclear protein-containing complex
BRD9	9606.ENSP00000419765	GO Component	GO:1902494	Catalytic complex
BRD9	9606.ENSP00000419765	GO Component	GO:1904949	ATPase complex
BRD9	9606.ENSP00000419765	STRING clusters	CL:5099	SWI/SNF complex
BRD9	9606.ENSP00000419765	STRING clusters	CL:5101	SWI/SNF complex
BRD9	9606.ENSP00000419765	STRING clusters	CL:5143	GBAF complex
BRD9	9606.ENSP00000419765	TISSUES	BTO:0000000	Tissues, cell types and enzyme sources
BRD9	9606.ENSP00000419765	TISSUES	BTO:0000042	Animal
BRD9	9606.ENSP00000419765	TISSUES	BTO:0000081	Reproductive system
BRD9	9606.ENSP00000419765	TISSUES	BTO:0000083	Female reproductive system
BRD9	9606.ENSP00000419765	TISSUES	BTO:0000142	Brain
BRD9	9606.ENSP00000419765	TISSUES	BTO:0000203	Respiratory system
BRD9	9606.ENSP00000419765	TISSUES	BTO:0000227	Central nervous system
BRD9	9606.ENSP00000419765	TISSUES	BTO:0000282	Head
BRD9	9606.ENSP00000419765	TISSUES	BTO:0000580	Blood cancer cell
BRD9	9606.ENSP00000419765	TISSUES	BTO:0000669	Embryonic cell line
BRD9	9606.ENSP00000419765	TISSUES	BTO:0000763	Lung
BRD9	9606.ENSP00000419765	TISSUES	BTO:0001271	Leukemia cell
BRD9	9606.ENSP00000419765	TISSUES	BTO:0001437	Embryonic carcinoma cell line
BRD9	9606.ENSP00000419765	TISSUES	BTO:0001484	Nervous system
BRD9	9606.ENSP00000419765	TISSUES	BTO:0001489	Whole body
BRD9	9606.ENSP00000419765	TISSUES	BTO:0003091	Urogenital system
BRD9	9606.ENSP00000419765	COMPARTMENTS	GOCC:0000228	Nuclear chromosome
BRD9	9606.ENSP00000419765	COMPARTMENTS	GOCC:0000785	Chromatin
BRD9	9606.ENSP00000419765	COMPARTMENTS	GOCC:0005622	Intracellular
BRD9	9606.ENSP00000419765	COMPARTMENTS	GOCC:0005634	Nucleus
BRD9	9606.ENSP00000419765	COMPARTMENTS	GOCC:0005694	Chromosome
BRD9	9606.ENSP00000419765	COMPARTMENTS	GOCC:0016514	SWI/SNF complex
BRD9	9606.ENSP00000419765	COMPARTMENTS	GOCC:0031974	Membrane-enclosed lumen
BRD9	9606.ENSP00000419765	COMPARTMENTS	GOCC:0031981	Nuclear lumen
BRD9	9606.ENSP00000419765	COMPARTMENTS	GOCC:0032991	Protein-containing complex
BRD9	9606.ENSP00000419765	COMPARTMENTS	GOCC:0043226	Organelle
BRD9	9606.ENSP00000419765	COMPARTMENTS	GOCC:0043227	Membrane-bounded organelle
BRD9	9606.ENSP00000419765	COMPARTMENTS	GOCC:0043228	Non-membrane-bounded organelle
BRD9	9606.ENSP00000419765	COMPARTMENTS	GOCC:0043229	Intracellular organelle
BRD9	9606.ENSP00000419765	COMPARTMENTS	GOCC:0043231	Intracellular membrane-bounded organelle
BRD9	9606.ENSP00000419765	COMPARTMENTS	GOCC:0043232	Intracellular non-membrane-bounded organelle
BRD9	9606.ENSP00000419765	COMPARTMENTS	GOCC:0043233	Organelle lumen
BRD9	9606.ENSP00000419765	COMPARTMENTS	GOCC:0044815	DNA packaging complex
BRD9	9606.ENSP00000419765	COMPARTMENTS	GOCC:0070013	Intracellular organelle lumen
BRD9	9606.ENSP00000419765	COMPARTMENTS	GOCC:0070603	SWI/SNF superfamily-type complex
BRD9	9606.ENSP00000419765	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
BRD9	9606.ENSP00000419765	COMPARTMENTS	GOCC:0140288	GBAF complex
BRD9	9606.ENSP00000419765	COMPARTMENTS	GOCC:1902494	Catalytic complex
BRD9	9606.ENSP00000419765	COMPARTMENTS	GOCC:1904949	ATPase complex
BRD9	9606.ENSP00000419765	Monarch	EFO:0004503	Hematological measurement
BRD9	9606.ENSP00000419765	Monarch	EFO:0005192	Red blood cell distribution width
BRD9	9606.ENSP00000419765	UniProt Keywords	KW-0007	Acetylation
BRD9	9606.ENSP00000419765	UniProt Keywords	KW-0025	Alternative splicing
BRD9	9606.ENSP00000419765	UniProt Keywords	KW-0103	Bromodomain
BRD9	9606.ENSP00000419765	UniProt Keywords	KW-0156	Chromatin regulator
BRD9	9606.ENSP00000419765	UniProt Keywords	KW-0597	Phosphoprotein
BRD9	9606.ENSP00000419765	UniProt Keywords	KW-0804	Transcription
BRD9	9606.ENSP00000419765	UniProt Keywords	KW-0805	Transcription regulation
BRD9	9606.ENSP00000419765	UniProt Keywords	KW-0832	Ubl conjugation
BRD9	9606.ENSP00000419765	UniProt Keywords	KW-1017	Isopeptide bond
BRD9	9606.ENSP00000419765	Pfam	PF12024	Domain of unknown function (DUF3512)
BRD9	9606.ENSP00000419765	InterPro	IPR001487	Bromodomain
BRD9	9606.ENSP00000419765	InterPro	IPR021900	Protein of unknown function DUF3512
BRD9	9606.ENSP00000419765	InterPro	IPR036427	Bromodomain-like superfamily
BRD9	9606.ENSP00000419765	SMART	SM00297	Bromo domain
CCDC149	9606.ENSP00000488929	STRING clusters	CL:31128	Mostly uncharacterized, incl. Homeodomain, and FAM83, N-terminal
CCDC149	9606.ENSP00000488929	STRING clusters	CL:31129	Mostly uncharacterized, incl. Homeodomain, and FAM83, N-terminal
CCDC149	9606.ENSP00000488929	STRING clusters	CL:31130	Mostly uncharacterized, incl. FAM83, N-terminal, and ZHX, C2H2 finger domain
CCDC149	9606.ENSP00000488929	STRING clusters	CL:31131	Mostly uncharacterized, incl. FAM83, N-terminal, and ZHX, C2H2 finger domain
CCDC149	9606.ENSP00000488929	STRING clusters	CL:31132	Mostly uncharacterized, incl. Globin/Protoglobin, and Nav/unc-53 family
CCDC149	9606.ENSP00000488929	STRING clusters	CL:31133	Mostly uncharacterized, incl. Globin/Protoglobin, and Nav/unc-53 family
CCDC149	9606.ENSP00000488929	STRING clusters	CL:31134	Mostly uncharacterized, incl. Globin/Protoglobin, and U1-like zinc finger
CCDC149	9606.ENSP00000488929	STRING clusters	CL:31135	Mostly uncharacterized, incl. Globin/Protoglobin, and U1-like zinc finger
CCDC149	9606.ENSP00000488929	STRING clusters	CL:31175	Mixed, incl. Intracellular oxygen transport, and Plus-end directed microfilament motor activity
CCDC149	9606.ENSP00000488929	Monarch	EFO:0000318	Cardiomyopathy
CCDC149	9606.ENSP00000488929	Monarch	EFO:0000319	Cardiovascular disease
CCDC149	9606.ENSP00000488929	Monarch	EFO:0000407	Dilated cardiomyopathy
CCDC149	9606.ENSP00000488929	Monarch	EFO:0000408	Disease
CCDC149	9606.ENSP00000488929	Monarch	EFO:0003777	Heart disease
CCDC149	9606.ENSP00000488929	Monarch	EFO:0004302	Anthropometric measurement
CCDC149	9606.ENSP00000488929	Monarch	EFO:0004464	Brain measurement
CCDC149	9606.ENSP00000488929	Monarch	EFO:0004529	Lipid measurement
CCDC149	9606.ENSP00000488929	Monarch	EFO:0004530	Triglyceride measurement
CCDC149	9606.ENSP00000488929	Monarch	EFO:0004612	High density lipoprotein cholesterol measurement
CCDC149	9606.ENSP00000488929	Monarch	EFO:0004732	Lipoprotein measurement
CCDC149	9606.ENSP00000488929	Monarch	EFO:0004747	Protein measurement
CCDC149	9606.ENSP00000488929	Monarch	EFO:0004874	Memory performance
CCDC149	9606.ENSP00000488929	Monarch	EFO:0004995	Lean body mass
CCDC149	9606.ENSP00000488929	Monarch	EFO:0005105	Lipid or lipoprotein measurement
CCDC149	9606.ENSP00000488929	Monarch	EFO:0005852	Heschls gyrus morphology measurement
CCDC149	9606.ENSP00000488929	Monarch	EFO:0005939	Parental genotype effect measurement
CCDC149	9606.ENSP00000488929	Monarch	EFO:0006848	Mental or behavioural disorder biomarker
CCDC149	9606.ENSP00000488929	Monarch	EFO:0007681	Triglyceride change measurement
CCDC149	9606.ENSP00000488929	Monarch	EFO:0007958	Genotype effect measurement
CCDC149	9606.ENSP00000488929	Monarch	EFO:0009094	Idiopathic dilated cardiomyopathy
CCDC149	9606.ENSP00000488929	Monarch	EFO:0009676	Musculoskeletal system disease
CCDC149	9606.ENSP00000488929	Monarch	MONDO:0000591	Intrinsic cardiomyopathy
CCDC149	9606.ENSP00000488929	Monarch	MONDO:0003939	Muscle tissue disorder
CCDC149	9606.ENSP00000488929	UniProt Keywords	KW-0025	Alternative splicing
CCDC149	9606.ENSP00000488929	UniProt Keywords	KW-0175	Coiled coil
CCDC149	9606.ENSP00000488929	InterPro	IPR019179	Coiled-coil domain-containing protein 149-A
EDAR	9606.ENSP00000258443	GO Process	GO:0001942	Hair follicle development
EDAR	9606.ENSP00000258443	GO Process	GO:0006915	Apoptotic process
EDAR	9606.ENSP00000258443	GO Process	GO:0007275	Multicellular organism development
EDAR	9606.ENSP00000258443	GO Process	GO:0007431	Salivary gland development
